AGE,MONA_CD,BILL_NO,BILL_ID,RESULT_VOTE_MOD
22,HVV5250J,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,M4O5221T,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,5TQ6306B,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,25G2571T,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,51A45980,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,3LP22204,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,V2R7430Z,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,YOG1280B,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,DWK26447,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,NUB4941Z,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,VDN5593C,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,YM42715P,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,REG96285,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,URX8075K,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,6VC83722,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,X7E7893P,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,3TP65086,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,RC885085,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,KNP22261,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,9HE7226N,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,HFV52269,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,EFU76868,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,기권
22,RJH6314D,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,3OQ8273H,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,B7789327,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,5762459L,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,7GW5372Y,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,T9E37304,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,WXJ8352N,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,G6W8250J,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,MDC3257K,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,KBK8836C,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,0698755I,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,EB16073M,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,8UC4779G,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,80C5885Z,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,8O34202I,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,반대
22,T4I4862D,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,YGB8604T,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,88O1334C,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,NB64509Z,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,ANS8383S,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,HHB5652A,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,8TU8443O,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,6K79158C,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,42K7317Y,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,YN160848,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,RAJ1024Z,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,JSA8739I,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,IUX1829H,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,3UI95829,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,J1G57517,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,RMC1840P,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,LYY5513O,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,4X525582,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,CCU1009B,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,MU69217P,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,NQO7187X,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,DAY6557K,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,GP07421U,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,A0P4646G,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,7469929V,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,OFE45081,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,AEO5706C,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,ZW43496R,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,CK143054,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,Y0X4618N,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,1SR94244,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,0VU8517U,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,M0A1658U,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,HSW1214Q,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,3BC6890E,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,ZDR63255,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,VZA76236,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,QQ429063,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,7YC6702R,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,8XE7026P,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,5765663F,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,5KV96424,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,NXB3178C,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,1WE5693J,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,X3170462,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,8FB1535Y,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,4T026790,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,MR210505,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,GF286398,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,8348421R,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,H5476989,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,JQA21112,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,4L695580,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,HXT76735,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,RPN2293B,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,5N65159P,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,T6A6557F,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,찬성
22,TQP7167T,2203295,PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3,불참
22,JG77046J,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,QUR40502,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,PYA8594I,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,URV1689Q,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,D9I3309M,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,HVV5250J,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,M4O5221T,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,5TQ6306B,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,25G2571T,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,51A45980,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,3LP22204,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,V2R7430Z,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,YOG1280B,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,DWK26447,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,NUB4941Z,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,VDN5593C,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,KFM1081G,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,YM42715P,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,REG96285,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,T3E4932G,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,URX8075K,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,6VC83722,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,X7E7893P,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,3TP65086,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,RC885085,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,KNP22261,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,9HE7226N,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,ZKB18611,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,HFV52269,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,EFU76868,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,N378078V,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,RJH6314D,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,RG972910,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,3OQ8273H,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,B7789327,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,5762459L,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,7GW5372Y,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,T9E37304,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,WXJ8352N,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,G6W8250J,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,MDC3257K,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,8A05621B,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,95J3282H,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,KBK8836C,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,0698755I,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,EB16073M,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,8UC4779G,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,80C5885Z,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,8O34202I,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,1S05899F,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,T4I4862D,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,YGB8604T,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,3NI5978A,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,88O1334C,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,NB64509Z,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,ANS8383S,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,HHB5652A,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,8TU8443O,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,6K79158C,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,GRP3908I,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,42K7317Y,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,RAJ1024Z,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,JSA8739I,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,IUX1829H,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,3UI95829,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,QWL7778X,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,J1G57517,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,불참
22,LYY5513O,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,JNL7001A,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,4X525582,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,CCU1009B,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,MU69217P,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,NQO7187X,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,DAY6557K,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,GP07421U,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,A0P4646G,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,7469929V,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,OFE45081,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,DMP1439I,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,AEO5706C,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,ZW43496R,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,CK143054,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,9901388T,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,불참
22,Y0X4618N,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,불참
22,1SR94244,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,0VU8517U,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,M0A1658U,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,HSW1214Q,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,3BC6890E,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,ZDR63255,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,VZA76236,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,QQ429063,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,UF53617M,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,7YC6702R,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,8XE7026P,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,5765663F,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,WJL30106,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,5KV96424,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,NXB3178C,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,1WE5693J,2206317,PRC_Y2J4Y1E1K2I7R1I1I2G4H5A3D5D4R7,찬성
22,JG77046J,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,불참
22,QUR40502,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,PYA8594I,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,URV1689Q,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,D9I3309M,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,HVV5250J,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,M4O5221T,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,5TQ6306B,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,25G2571T,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,불참
22,51A45980,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,3LP22204,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,V2R7430Z,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,YOG1280B,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,불참
22,DWK26447,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,NUB4941Z,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,VDN5593C,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,불참
22,KFM1081G,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,YM42715P,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,REG96285,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,URX8075K,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,불참
22,6VC83722,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,X7E7893P,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,3TP65086,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,RC885085,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,KNP22261,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,9HE7226N,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,ZKB18611,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,HFV52269,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,EFU76868,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,N378078V,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,RJH6314D,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,RG972910,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,3OQ8273H,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,B7789327,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,5762459L,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,7GW5372Y,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,T9E37304,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,WXJ8352N,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,G6W8250J,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,MDC3257K,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,8A05621B,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,95J3282H,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,KBK8836C,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,0698755I,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,EB16073M,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,불참
22,8UC4779G,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,80C5885Z,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,8O34202I,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,1S05899F,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,T4I4862D,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,불참
22,YGB8604T,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,불참
22,3NI5978A,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,88O1334C,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,NB64509Z,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,ANS8383S,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,HHB5652A,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,8TU8443O,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,6K79158C,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,GRP3908I,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,42K7317Y,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,YN160848,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,RAJ1024Z,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,불참
22,JSA8739I,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,IUX1829H,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,3UI95829,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,QWL7778X,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,불참
22,J1G57517,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,RMC1840P,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
22,LYY5513O,2203090,PRC_C2D4C0C8A1B4X0V9W1U0V3T4U4B1A1,찬성
