url,bill_title
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H1I7U0O6Y0P7C0I9Z5R0V1Y9V3J4C4,[2007217] 2017년도 제1회 추가경정예산안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H1K6H0Y6I1A4N1Q7N5Z3D0L4G2V9A4,[2000242] 대한민국 정부와 중화인민공화국 홍콩특별행정구 정부 간의 소득에 대한 조세의 이중과세 방지와 탈세 예방을 위한 협정 비준동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H1K6M0G7O1A4H1L6Y3L3V0J0X5F3E8,[2000879] 대한민국과 에티오피아연방민주공화국 간의 소득에 대한 조세의 이중과세 방지와 탈세 예방을 위한 협약 비준동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H1T8R0F5V2K8E1U4N3J2U5H1B6Y6B6,[2013808] 미세먼지문제 해결을 위한 정부대책 촉구 결의안(미세먼지 대책 특별위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H1O8W0J4U0J6C1I0E3Z5H2M1V6R9A3,[2012941] 2018년도 기술보증기금운용계획변경안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H1O8G0S9F0H3T1C0A1Z4I4L0W6V1W1,[2015246] 2019년도 기금운용계획안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H1W6O0P6A1I4P1R7P4C6T2U1L7O0W6,[2000235] 대한민국 정부와 인도공화국 정부 간의 소득에 대한 조세의 이중과세 방지와 탈세 예방을 위한 협정 비준동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H1U6A0D7I2U6Z1H6L1E2A3R1X3O3Y9,[2001207] 대한민국과 유럽연합 간의 대한민국의 유럽연합 위기관리활동 참여를 위한 기본협정 비준동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H1X8L1S0C2T6J1C0U4Z4F4T0M4X4Q1,[2016077] 국군부대의 「국제연합 레바논 평화유지군(UNIFIL)」 파견연장 동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H1Y6N0Q7E2Z6G1E1M0H5N5N0X4J3O6,[2001176] 2016년도 무역보험기금운용계획변경안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H1Z7U0B6N0M7F1F0A0Z3D2Z3T6A5H3,[2007222] 2017년도 중소기업창업 및 진흥기금운용계획변경안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H2A0P0J4J1Y6Z1U4S2X7X2F0I5W8H6,[2024842] 2020년도 주택금융신용보증기금운용계획변경안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H2R0D0G3O1C1S1R7D5N9M4I5L4U6M7,[2024806] 코로나 바이러스 감염증 19 확산 방지와 종결을 위한 결의안(국회 코로나19 대책 특별위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H2V0F0E2U1B4F1O0Y1H5S2P4S0T5L6,[2024624] 2019년도 환경노동위원회 국정감사 관련 감사원에 대한 감사요구안(환경노동위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_I1F8R0S9S0Z4O1M6O2C5L0B0F2J5T7,[2015313] 국군부대의 아랍에미리트(UAE)군 교육훈련 지원 등에 관한 파견연장 동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_I1M6X0N7N0G5F1Y7W3A7A0B7L5Z3A5,[2000692] 정치발전 특별위원회 구성결의안(국회운영위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_I1H8O0D6M1T2U1O4J5S2U2V9Y1M6A8,[2013909] 대한민국과 체코공화국 간의 소득에 대한 조세의 이중과세 방지와 탈세 예방을 위한 협약 비준동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_I1N8K1X2E2G8U1C1G4O6U5X0F3K0Y8,[2017849] 대한민국과 크로아티아공화국 간의 사회보장에 관한 협정 비준동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_I1R6Z1I2N2B8Q1L4M0Q8U2L4I9S9A9,[2004735] 정치발전 특별위원회 활동기간 연장의 건(국회운영위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_I1P9I0G4R2Q5C1O0I0O8X1B2F9G4E1,[2020012] 2019년도 축산발전기금운용계획변경안(정부)입법예고중
